Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,valence_condition,means_condition,user_id,Sentiment - user_id,sarah_parents.check,Sentiment - sarah_parents.check,sarah_parents.response,Sentiment - sarah_parents.response,blue_team.check,Sentiment - blue_team.check,blue_team.response,Sentiment - blue_team.response,bill_holiday.check,Sentiment - bill_holiday.check,bill_holiday.response,Sentiment - bill_holiday.response,john_party.check,Sentiment - john_party.check,john_party.response,Sentiment - john_party.response,rebecca_swimming.check,Sentiment - rebecca_swimming.check,rebecca_swimming.response,Sentiment - rebecca_swimming.response,sally_wine.check,Sentiment - sally_wine.check,sally_wine.response,Sentiment - sally_wine.response,belinda_meeting.check,Sentiment - belinda_meeting.check,belinda_meeting.response,Sentiment - belinda_meeting.response,lucy_loan.check,Sentiment - lucy_loan.check,lucy_loan.response,Sentiment - lucy_loan.response,michael_breakfast.check,Sentiment - michael_breakfast.check,michael_breakfast.response,Sentiment - michael_breakfast.response,sean_call.check,Sentiment - sean_call.check,sean_call.response,Sentiment - sean_call.response,Have you ever taken part in a similar study before?,Prolific URL Redirect
29,"Sep 11, 2020 7:57:59 am","Sep 11, 2020 8:19:11 am",Complete,,,,English,,1599825479_5f5b6647a18d35.84513576,positive,present,5cbe0f575c7161000191fe80,0,Because she hasn't seen her parents for a few weeks.,0,"The door opened slightly as she knocked - it wasn't closed in the first place,which was weird since her parents were always careful to close and lock the front door.",-0.0258,The Blue team want to win against the Red team and they want to win at football.,0.8481,A massive explosion somewhere on the outskirts of town - nobody was hurt but they will have to re-play the last half of the game.,-0.296,Because he has been working hard for months.,-0.1027,It's obviously the wrong luggage and he finds a crystal skull inside the suitcase when he tries to find out whom it belongs to. The situation transforms into a mix of Indiana Jones and Carl Pilkington as he tries to get on with his holiday without getting maimed.,-0.0374,They are having a dinner party.,0.4019,"Things get steamy - it's always nice to get help and compliments - the dinner party is a success, the potatoes were delicious and little  Suzie is getting a sibling in 9 months time!",0.9558,She wants to go for a swim.,0,She gets stung by a jellyfish while she is swimming and the attractive lifeguard has to pee on it - so ensues a lovely summer romance with the girl of her dreams!,0.927,A bottle of wine,0,Walking home is when she finds out that the neighbor hood is under threat from a billionaire that wants to transform it into high end apartments/ HS2 .,-0.5267,She is going there for a business meeting.,0,She bumps into her old nemesis - Barry - who is there to have a meeting with the same company she is trying to score!,0,She wants to buy a new car.,0,The car turns out to be worth more than expected and Lucy becomes a millionaire - something to do with the car having been in a Bond movie.,0.2263,He goes downstairs to have his breakfast.,0,He wakes us from his dream and realises he is still at university! He wakes up and goes to make himself a cup of tea with a smile on his face.,0.3388,He wants to contact his mother to let her know he is safe.,0.4404,"He finds out her business is booming! He orders a massive bunch of flowers for her, cupcakes and a sends his love.",0.31845,No,
30,"Sep 11, 2020 7:58:26 am","Sep 11, 2020 8:17:38 am",Complete,,,,English,,1599825506_5f5b66627ce731.42381768,positive,present,5f58b133082c5b033d0305c2,0,Because She hasn't seen her parents for a few weeks,0,Her parent opened the door.,0,Red Team and in football,0,They won,0.5719,Because he has been working hard for months,-0.1027,Bill's luggage is delayed but eventually arrives.,-0.1154,They are having a dinner party that evening,0.4019,And his wife says he has done a good job,0.4404,She wants to go for a swim in the sea.,0,The lifeguard tells Rebecca the sea is safe to swim and there is very nice weather today.,0.7178,a bottle of wine,0,The shop is open and Sally has a good chat with a neighbor walking home.,0.4404,She's going for a business meeting.,0,Belinda's taxi takes her to the front door of the office block and she is content because she is early.,-0.4404,A new car,0,Lucy calls the bank to get a loan for a new car.,0,He went to have his breakfast.,0,Michael goes into the kitchen and makes some tea.,0,Sean wants to contact his mother to let her know he is safe.,0.4404,They both talked on phone,0,No,
31,"Sep 11, 2020 7:58:32 am","Sep 11, 2020 8:07:29 am",Complete,,,,English,,1599825512_5f5b6668535ab1.98711552,positive,present,5f0ddc22e8572609f83725d4,0,She hasn't seen them for a few weeks,0,Someone else answers the door,0,Football against the red team,0,The blue team's goalkeeper gets a red card,0,he has been working hard for months,-0.1027,coronavirus hits and his flight home is cancelled.,-0.25,having a dinner party,0.4019,john kisses his wife and she returns the kiss.,0.7269,swim in the sea,0,someone else is in the sea in trouble and the lifeguard runs to save him,0.128,a bottle of wine,0,the skies open and it rains on them heavily,0,a business meeting,0,fire alarm in the office building,-0.5859,a new car,0,"she returns home to check the price online and finds it's worth tens of thousands, enough to put a deposit on a house.",0.2263,to have breakfast,0,He takes a mug from the cupboard above his head and it slips from his hand and smashes on the floor,0.4939,contacts his mother to let her know he is safe,0.4404,a motorbike phone snatcher takes his phone and rides away,0,No,
32,"Sep 11, 2020 7:59:19 am","Sep 11, 2020 8:03:16 am",Complete,,,,English,,1599825559_5f5b6697208100.99179651,positive,present,5eca601af9ac0e5879c8e2c6,0,Hasn't seen her parents for a few weeks,0,parent's are dead?,-0.6486,Red Team in football,0,Lose the lead and the final,-0.4019,Working hard for months,-0.1027,Can't get back as he loses his passport,-0.3182,Dinner Party,0.4019,Cuts his finger,-0.296,Go for a swim in the sea,0,Sees a shark,0,Bottle of wine,0,Forgets to buy bottle of wine,0,Business Meeting,0,Enters and realises it's been cancelled,-0.25,New car,0,She wants to keep it for souvenir purposes,0,to have breakfast,0,pot was broken,-0.4767,Contact his mother to let her know he is safe,0.4404,Network cuts out,-0.296,No,
33,"Sep 11, 2020 7:58:43 am","Sep 11, 2020 8:18:21 am",Complete,,,,English,,1599825523_5f5b66733b8d04.15345075,positive,present,59836c8b06cd1f0001f8e111,0,She hadn't seen them for weeks.,0,They aren't in?,0,The blue team want to win against the red team in football.,0.6249,But the red team won.,0.5719,He has been working hard for months.,-0.1027,Something happens at work and he is swamped again. ,0,They are having a dinner party.,0.4019,He hurts himself making dinner. ,-0.4767,She wants to go for a swim.,0,Her goggles break.,0,She wants to buy a bottle of wine.,0,She drops the wine.,0,She is there for a business meeting.,0,The meeting was cancelled. ,-0.25,She wants to buy a new car.,0,She has problems with her bank loan.,-0.4019,He goes to amke some tea.,0,There were no teabags in the box. ,-0.296,He wants to call his mother while he is on holiday abroad.,0.4019,His signal loses strength.,0.2263,No,
34,"Sep 11, 2020 7:59:57 am","Sep 11, 2020 8:05:24 am",Complete,,,,English,,1599825597_5f5b66bd05c409.45507810,positive,present,5e497cd2bc594a3f7d0706f9,0,Because she hadn't seen them in a few weeks,0,They weren't there,0,The blue team want to win against the red team in football,0.6249,The Red Team end up winning,0.5267,Bill is looking forward to his holidays as he's been working hard for months. ,0.296,His luggage is delayed again when he arrives back home,-0.2263,John and his wife are having a dinner party that evening,0.4019,But John ends up burning the potatoes when cooking in the oven. ,0,Rebecca wants to go for a swim in the sea at the beach,0,"The water is still cold to swim in, despite being a nice day",-0.3252,Sally wants to buy a bottle of wine for her Friday evening dinner,0,"You can't eat wine, so she got drunk. ",-0.3947,Belinda is going to LA for a business meeting,0,She got the venue incorrect and has to trek across town to another venue and is late,0,Lucy wants to buy a new car.,0,Her car is worth more than she realised and she can get a better newer car,0.5859,Michael goes downstairs as he's hungry for breakfast,0,He runs out of milk,0,Sean wants to contact his mother to let her know he's safe whilst visiting a foreign country,0.4404,The network cuts out whilst Sean is talking to his mother. ,-0.296,No,
35,"Sep 11, 2020 7:59:46 am","Sep 11, 2020 8:10:58 am",Complete,,,,English,,1599825586_5f5b66b2ce0642.11886456,positive,present,5c3811791ede2b000115555b,0,She hasn't seen them for a few weeks.,0,They weren't home.,0,The blue team want to win against the red team in a game of football.,0.6249,The red team comes back from a 4 goal deficit to defeat the blue team.,-0.6908,He has been working hard for months and could use a vacation.,-0.1027,He returns home only to find out he has been fired from his job.,-0.5574,Preparing for a dinner party.,0.4019,John slices his finger while prepping the potatoes.,0,She wants to go for a swim in the sea.,0,A riptide carries Rebecca out to sea.,0,a bottle of wine.,0,The neighbor gets hit by a car right in front of Sally's eyes.,0,She has a business meeting.,0,The front door is locked and the Starbucks across the street is closed. She must wait without her coffee.,0,a new car,0,Lucy gets hit with a huge car insurance bill for her new car.,0.3182,To have breakfast,0,A mug falls off the table and shatters on the floor.,0,He wants to contact his mother.,0,He drops his phone in a puddle and is unable to contact his mother.,0,No,
36,"Sep 11, 2020 8:00:18 am","Sep 11, 2020 8:21:53 am",Complete,,,,English,,1599825617_5f5b66d1f418e6.95750350,positive,present,595e7974af78da0001a21c3a,0,Because she hasn't seen them for a few weeks,0,They were not at home,0,They want to beat the red team in football,0.0772,"After being 4 goals ahead at half time, they end up drawing the match 4-4",0,He has been working hard for months,-0.1027,All the flights get cancelled and he gets stuck at his holiday destination,-0.0772,They are having a dinner party,0.4019,Their guests have to cancel,-0.25,She wants to go for a swim,0,She sees a dolphin jump out of the water,0,A bottle of wine,0,"Before she gets home, she drops the bottle of wine and it smashes",0,She is going to a business meeting,0,The meeting gets cancelled at the last minute,-0.25,She wants to buy a new car,0,She gets enough money to buy a  new car outright from selling her old car,0,He goes down to have his  breakfast,0,He drops his cup of tea on the floor,0,He wants to call his mother to let her know he is safe,0.4404,He gets the signal saying he can't be connected,0,No,
37,"Sep 11, 2020 7:59:15 am","Sep 11, 2020 8:05:03 am",Complete,,,,English,,1599825555_5f5b6693b96d82.14338109,positive,present,5bdc1c289ab26e0001a46b96,0,because she hasnt seen them for a few weeks,0,they aren't in the house when they should be,0,The blue team want to win against the red team at football,0.6249,The blue team lose the game ,-0.4019,because he has been working hard and deserves it,-0.1027,His flight back home is cancelled,-0.25,they are having a dinner party,0.4019,His wife admits to an affair,0.296,go for a swim in the sea,0,Rebecca is bitten by a shark,0,a bottle of wine,0,the neighbour reveals she is dying,0,to attend a business meeting,0,The meeting was cancelled last minute,-0.25,a new car,0,her old car is worth a lot more than expected,0.2263,to eat his breakfast,0,The teapot breaks,0,Sean wants to contact his mother ,0,His phone can't call ,0,No,
38,"Sep 11, 2020 8:00:00 am","Sep 11, 2020 8:08:01 am",Complete,,,,English,,1599825600_5f5b66c0c4dac5.13410184,positive,present,5f06f38a859dcb278b6e92f7,0,She hasn't seen them for a few weeks.,0,"Her parents aren't at home, they're out shopping.",0,The Red Team and football.,0,"3 players get a red card, causing a disqualification.",0,He has been working hard for months.,-0.1027,He forgets something important on the travel home.,0.2023,Having a dinner party.,0.4019,John accidentally cuts himself with the peeler.,-0.5574,Wants to go for a swim.,0,"The sky becomes overcast, and suddenly a cloudburst occurs.",0,A bottle of wine.,0,"She drops the bottle of wine, smashing it.",0,For a business meeting.,0,She witnesses a mugging.,0,A new car.,0,"After sale, she gets a better offer.",0.4404,To have some breakfast.,0,He has no milk.,-0.296,Contact his mother.,0,His mother doesn't answer ,0,No,
39,"Sep 11, 2020 8:00:47 am","Sep 11, 2020 8:10:23 am",Complete,,,,English,,1599825647_5f5b66ef47cc89.62550820,positive,present,5f2140c8d3eb49000a833723,0,because she hasn't seen them in a few weeks,0,someone else answers the door not her parents,0,the red team in football,0,the red team make a sub and score loads of goals winning the match,0.5267,he's been working hard for months,-0.1027,he decides to stay and live and work in the sunshine instead of returning home,0.4939,having a dinner party,0.4019,john slips with the peeler and slices the top of his thumb off needing to go to hospital,0.2023,swim in the sea,0,the lifeguard was wrong and along comes a shark and attacks her ,-0.7184,a bottle of wine,0,the neighbour falls and she needs to call her an ambulance,0,for a business meeting,0,it turns out she has turned u on completely the wrong day and the meeting is next week ,-0.5233,a new car,0,she is scammed by the car dealer and looses all her money and ends up with no car,-0.4215,to have breakfast,0,the kettle explodes whilst boiling,0,tell his mum he is safe ,0.4404,somebody riding a scooter shoots past and snatches the mobile from his hand,0.4939,No,
40,"Sep 11, 2020 8:00:50 am","Sep 11, 2020 8:11:02 am",Complete,,,,English,,1599825650_5f5b66f28b33f4.25503508,positive,present,5e42855a6cc37110b1c4371e,0,She hasn't seen them for a few weeks,0,An unknown person opens the door,0,They want to win football against the Red Team,0.6249,There is a pitch invasion from the red team's fans,0,He has been working hard,-0.1027,He gets a free upgrade at the hotel and on his flights,0.5106,Having a dinner party,0.4019,The oven door explodes,0,Go for a swim in the sea,0,Her towel blows into the sea,0,Wine,0,Sally has forgotten to buy her wine and has to return to the shop,-0.2263,A business meeting,0,She twists her ankle going into the office,0,A new car,0,The engine of the new car falls out,0,To have breakfast ,0,A University friend he hasn't spoken to for a while calls him,0.4939,Let his mother know that he is safe ,0.4404,Someone runs past and steals Sean's phone,-0.5106,No,
41,"Sep 11, 2020 8:00:51 am","Sep 11, 2020 8:12:48 am",Complete,,,,English,,1599825651_5f5b66f3a0de49.45815472,positive,present,59317a9fe7866d00016187e7,0,because she hasnt seen them for a few weeks ,0,someone who wasnt her parents opened the door ,0,the red team in football ,0,the red team score 5 goals ,0,he has been working hard for months ,-0.1027,he had the wrong luggage,-0.4767,haveing a dinner party ,0.4019,the guest cancel ,-0.25,go for a swim in the sea ,0,it starts to rain,0,wine ,0,the neighbour invited her over to hers for dinner ,0,for a buisness meeting ,0,the meeeting had started early,0,a new car,0,she sells her car ,0,to have breakfast ,0,the phone rang ,0,contact his mother to let her know he is safe ,0.4404,there isa power cut ,-0.2732,No,
42,"Sep 11, 2020 8:01:10 am","Sep 11, 2020 8:08:37 am",Complete,,,,English,,1599825670_5f5b67062270f9.44284068,positive,present,5eaeaff5553e990009a3d8c0,0,Because she hasn't seen them for a few weeks.,0,Her parents said she couldn't come in.,0,They want to win against the Red Team at football.,0.6249,The Blue Team are disqualified.,-0.4215,Because he has been working hard for months.,-0.1027,He goes down with a serious illness which he has caught on holiday.,-0.0772,They're having a dinner party.,0.4019,They have a row because he thinks she is patronizing him.,0,She wants to go for a swim in the sea.,0,She lost her goggle when the strap broke and a strong wave carried them away.,-0.2023,She wants to buy a bottle of wine.,0,She feel over and had to be taken to hospital.,0,She's going for a business meeting.,0,She bumps in to an old friend who she hasn't seen for years.,0.4939,She wants to buy a new car.,0,"She mentions it to a friend, who offers a higher price than the dealer does.",0.4939,To have his breakfast.,0,He dropped his favourite mug on the floor and it shattered.,-0.4767,He wants to phone his mother to let her know he is safe.,0.4404,He dropped his phone and broke it.,-0.4215,No,
43,"Sep 11, 2020 8:02:34 am","Sep 11, 2020 8:14:53 am",Complete,,,,English,,1599825754_5f5b675a04d780.46965082,positive,present,5360c37cfdf99b02ccc08fcb,0,Because she hasn't seen them in a few weeks.,0,Her parents were not home.,0,"Against the red team, at football. ",0,The red team scored 4 more goals to equalize. ,0,Because he has been working hard for months. ,-0.1027,Bill realises his passport is not in his suitcase anymore. ,0,Having a dinner party. ,0.4019,John cuts his hand with the peeler. ,0.25,Swim in the sea,0,Rebecca sees a shark in the sea. ,0,Because she always does. ,0,She got home and realised she forgot to buy the wine. ,0,for a business meeting. ,0,She gets a message to say the meeting has changed venue. ,0,a new car. ,0,Lucy decides to keep her old car as she didn't realise its value. ,-0.2584,to have breakfast. ,0,Michael realised there is no milk for his tea. ,-0.296,contact his mother to let her know he is safe,0.4404,His mother does not answer the phone. ,0,No,
44,"Sep 11, 2020 8:01:29 am","Sep 11, 2020 8:09:27 am",Complete,,,,English,,1599825689_5f5b6719c4d1e6.88616502,positive,present,5d66c1382d1a18000170759b,0,She hasn't seen her parents for a few weeks,0,Not there?,0,Red team in football. ,0,Red bring it back final half? ,0,He has been working hard for months,-0.1027,Luggage gets lost on the way home including his passport,-0.3182,Hosting a dinner party.,0.4019,Someone not invited turns up ,0,Swim in the sea,0,Dolphin in the water,0,Bottle of wine,0,Bump into another neighbour? ,0,Business meeting,0,Bumps into a old college she didn't expect to see in LA,0,New car,0,Someone offers her more money than the dealer,0,To have breakfast,0,Drops pot,0,Contact his mum ,0,Someone unexpected picks up her mobile,0,No,
46,"Sep 11, 2020 8:03:20 am","Sep 11, 2020 8:08:40 am",Complete,,,,English,,1599825800_5f5b67888cc9a9.28990652,positive,present,5f53712d1ed01f67e6384cf2,0,"Sarah hasn't seen her parents for a few weeks, so she decides to visit them on Saturday afternoon.",0,"It is a lovely spring day and the birds are singing in the trees. When Sarah gets to her parent's house, she knocks on the front door. ",0.29295,The Blue Team are playing the Red Team in the football final and they really want to win.,0.7548,"They are wearing their away gear, with the Rabbit-logo on it. The Blue Team are ahead by four goals at half-time.",0,"Bill is looking forward to going on his summer holidays, as he has been working hard for months.",0.296,"Then, Bill packs his passport in his suitcase for the journey.  Bill's luggage is delayed but eventually arrives, and he has a great time on his holidays. ",0.43125,John comes home early from work because himself and his wife are having a dinner party that evening.,0.4019,John comes home early from work because himself and his wife are having a dinner party that evening.,0.4019,Rebecca is at the beach and wants to go for a swim in the sea.,0,Rebecca then puts on her goggles and walks toward the sea. The lifeguard tells Rebecca the sea is safe to swim and there is very nice weather today. ,0.3589,Sally wants to buy a bottle of wine for her Friday evening dinner. ,0,Sally decides to go to the corner-shop near her house. The shop is open and Sally has a good chat with a neighbour walking home. ,0.2202,Belinda is on a plane going to Los Angeles for a business meeting.,0,"When Belinda reaches Los Angeles, she takes a taxi downtown to the meeting venue.  Belinda's taxi takes her to the front door of the office block and she is content because she is early. ",-0.1944,Lucy hates her old car and wants to buy a new one.,-0.4404,"Lucy calls the bank to get a loan for a new car. The car dealer says her old car is a classic and worth thousands, and she is happy to sell it for practical reasons. ",0.3404,"After waking up, Michael goes downstairs to have his breakfast.",0,"Then, Michael goes into the kitchen and makes some tea. Michael found the tea bags to put in the pot and was reminded of the happy days when he was studying at university. ",0.28595,Sean is in a foreign country and wants to contact his mother to let her know he is safe.,0.4404,Sean takes out his mobile phone and dials her number. The network has a strong signal and Sean is looking forward to talking to his mother. ,0.2939,No,
47,"Sep 11, 2020 8:03:12 am","Sep 11, 2020 8:10:32 am",Complete,,,,English,,1599825792_5f5b678062c986.05745842,positive,present,5e4adfc1aaef1b02a763644d,0,Hasn't seen them in a few weeks.,0,Parents aren't home,0,Sense of competitiveness + gratification received from winning.,0.7184,"Red Team turn the tide, and beat Blue Team ",0,He has been working hard - nice to get a break.,0.34,He came back and got fired from his job.,-0.5574,Hosting a dinner party.,0.4019,Dinner party has to be cancelled,0.1779,Swim in the sea.,0,"Tide is more unruly, and sea is more dangerous to swim in than the lifeguard anticipated",-0.5256,Wine.,0,Neighbour asks her out on a date. ,0,For a business meeting.,0,Praised highly for her punctuality + arriving early.,0.4939,A new car,0,She is able to get enough money from her old car to pay for the new one - doesn't need to take out loan,-0.1027,To have breakfast.,0,Reminisced about his time at university.,0,Contact his mother. ,0,"Someone else answers the phone, not his mother.",0,No,
48,"Sep 11, 2020 8:02:33 am","Sep 11, 2020 8:43:38 am",Complete,,,,English,,1599825753_5f5b67591feef0.25113759,positive,present,5d3a12fa3bc59d0001b05812,0,Sarah visits her parents because she hasn't seen them for a few weeks.,0,Sarah arrives at her parents home and they do not answer the door.,0,The blue team want to win against the red team.,0.6249,The red team score six goals in the second half and win the game.,0.5859,Bill is looking forward to his holiday as he has been working hard for months.,0.3182,On return home Bill has a letter to say he is being made redundant from his job.,0,John and his wife are hosting a dinner party.  ,0.4019,The dinner guests phone and say they are unable to attend.,0,Rebecca wants to go for a swim in the sea.,0,Rebecca walks into the water and sees a shark swimming towards her.,0,Sally wants to buy a bottle of wine for her Friday evening dinner/,0,Sally has forgotten her keys and is locked out of her home.,-0.2263,Belinda is going to Los Angeles for a business meeting.,0,The building has a notice on the door to say that the building is no longer in use.,-0.296,Lucy wants to buy a new car.,0,Lucy is so surprised that she falls to the ground and bangs her head.,0.3593,Michael goes downstairs to have his breakfast.,0,Micheal was distracted by his thoughts and forgot to put the tea bags in the pot.,-0.34,Sean is abroad and wants to contact his mother to let her know he is safe.,0.4404,AS Sean dials the number the signal fades away and he is unable to make the call.,0.0772,No,
49,"Sep 11, 2020 8:03:21 am","Sep 11, 2020 8:17:55 am",Complete,,,,English,,1599825801_5f5b6789b9f2b2.14179403,positive,present,5dce02a5e10220052b35144a,0,She visits them because she hasn't seen them in a few weeks.,0,They are not home.,0,The blue team want to win against the red team in football.,0.6249,The red team end up winning.,0.5267,Bill is looking forward to his holidays as he has been working hard for months.,0.296,His passport goes missing and has trouble getting back home.,-0.5994,John and his wife are having a dinner party that evening.,0.4019,The meal ends up being burned and the dinner is ruined.,-0.4767,Rebecca wants to go for a swim at the beach.,0,The weather turns bad and the sea tide is stronger than expected.,-0.2263,Sally wants to buy a bottle of wine for her Friday evening dinner.,0,Sally drops the bottle of wine and it smashes.,0,Belinda is going to Los Angeles for a business meeting.,0,The meeting has been cancelled and she wasn't notified.,-0.25,Lucy wants to buy a new car.,0,The old car wasn't worth as much as expected and is declined a loan fro the bank.,-0.1695,Michael goes downstairs to have his breakfast and make some tea.,0,Michael spills the hot tea and burns his hand.,0.4939,Sean wants to contact his mother to let her know he is safe.,0.4404,He looses signal and cannot get in touch with his mother.,-0.1531,No,
50,"Sep 11, 2020 8:03:25 am","Sep 11, 2020 8:16:32 am",Complete,,,,English,,1599825805_5f5b678dc97297.51081150,positive,present,5f27278a54adfb0ac3556a03,0,She is homesick from not having seen them for a while,-0.1779,Her parents are not at home when they normally would be,0,The blue team are playing against the red team at football,0.2023,The red team suddenly catch up with the blue team making the score 4 against 4 with everything to play for and no clear winner at this stage,0.765,Because he has been working hard and needs a break,-0.1027,He finds that he booked the wrong flight back home,-0.4767,Having a dinner party,0.4019,John reveals he would like to change his career to become a chef,0.3612,Go for a swim,0,She bumps into her bank manager,0,A bottle of wine,0,Sally accidentally dropped the bottle of wine just as she got home,-0.34,For a business meeting,0,The business she is supposed to have a meeting with has cleared its offices and no longer exists,-0.2023,A new car,0,She wins the lottery,0.5719,To get his breakfast,0,He gets a phone call from one of the people he used to study with at university,0,Speak with his mother to confirm he has arrived safely at his destination,0.4939,His estranged sister picks up his mother's phone,0,No,
51,"Sep 11, 2020 8:03:23 am","Sep 11, 2020 8:17:01 am",Complete,,,,English,,1599825803_5f5b678bb8ce51.76651779,positive,present,59a1afb2fc0caa0001121c0c,0,She hasn't been able to see them for a few weeks.,0,Her parents are not home.,0,The red team in a football match.,0,The red team come from behind and score 5 goals and winning the match.,0.5267,He has been working hard for months.,-0.1027,Bill has a holiday romance.,0.743,Having a dinner party.,0.4019,The friends who were coming to the dinner party call and cancel.,0.5859,Go for a swim in the sea.,0,The weather changes and it starts to rain.,0,A bottle of wine.,0,Her neighbour invites her to a house party.,0.4019,For a business meeting.,0,The meeting has moved to a different venue.,0,A new car.,0,She no longer needs the bank loan as the money from the sell of her old car will cover the cost of the new car she's fallen in love with.,0.128,To have his breakfast.,0,He decides to call one of his old friends from university for a chat.,0.4767,Contact his mother to let her know he is safe.,0.4404,His mother doesn't answer when he calls because he forgot about the time zone difference.,0,No,
52,"Sep 11, 2020 8:09:02 am","Sep 11, 2020 8:21:34 am",Complete,,,,English,,1599826142_5f5b68de499051.23018251,positive,present,5995aee73ae1c8000110650d,0,Sarah decides to visit her parents as she hasn't seen them for a few weeks.,0,A strange man answers the door...,-0.2023,The blue team want to beat the Red team in football.,0.0772,The blue team have 4 players sent off and then the Red team score and equalise,0,Bill is looking forward to his holidays as he has been working hard for months.,0.296,At the end of the holiday he is informed he has won a prize draw and another holiday for free,0.9403,John and his wife are having a dinner party.,0.4019,There is a knock at the door and an unknown woman stands there crying,-0.4767,Rebecca wants to go for a swim in the sea.,0,The sky darkens and she can see an ununsual grey shape on the horizon,0.0516,Sally wants to buy a bottle of wine for her Friday night dinner,0,On the way home it suddenly starts to rain and huge hailstones begin to fall everywhere,0.3182,Belinda is going to Los Angeles for a business meeting,0,She runs into an old school friend whilst getting a coffee outside the building.,0.4939,Lucy wants to buy a new car.,0,"Lucy finds a valuable diamond hidden in a secret compartment of her old car, thus doubling its value",0.7845,Michael goes downstairs to have his breakfast,0,Behind the tea bags he finds a £20 note he had forgotten about,-0.2263,Sean wants to call his Mother to let her know he is safe,0.4404,His phone suddenly starts smoking and catches fire.,-0.34,No,
53,"Sep 11, 2020 8:11:46 am","Sep 11, 2020 8:28:06 am",Complete,,,,English,,1599826306_5f5b6982117126.57224315,positive,present,5e1335206aab7c96df461666,0,because she hasn't seen her parents in a long time,0,Her parents have went away for the weekend,0,the red team in a football final,0,the red team score 5 goals in the second half and win ,0.5859,he has been working hard for months ,-0.1027,Bill gets a free room upgrade,0.5106,having a dinner party,0.4019,a guest turns up drunk ,-0.34,go for a swim ,0,she sees sharks swimming below her,0,wine,0,they bump into a friend they both know,0.4939,for a business meeting,0,the meeting goes well and she is offered a promotion ,0.2732,a new car,0,"Her car is worth over 200,000 euros",0.2263,to have his breakfast ,0,signs up for an online course,0,talk to his mother over the phone,0,His mother's phone is answered by someone he doesn't recognize ,0,No,
54,"Sep 11, 2020 7:55:35 am","Sep 11, 2020 8:33:22 am",Complete,,,,English,,1599825335_5f5b65b7ce98c5.37709093,positive,present,5ee13b0693ab7b146b37bc5b,0,She decides to visit them as she hasnt seen them for a few weeks,0,There is no answer,-0.296,The sport is football and then want to win against the red team ,0.6249,The blue striker got injured or the red team put a new player on the field and started to catch up on goals with the blue team,-0.4019,He is looking forward to his holidays as he has been working hard for months,0.296,His flight home is cancelled due to bad weather,-0.6705,Having a dinner party that evening.,0.4019,The oven breaks ,0,Go for a swim in the sea,0,A huge jellyfish floats up on to the beach,0.3182,A bottle of wine,0,She trips over and her bottle of wine smashses,0,She is going to LA for a business meeting,0,She bumps into an old colleague ,0,A new car,0,Her car breaks down,0,To have his breakfast and make tea,0,There is no milk in the fridge,-0.296,Contact his mother to let her know he is safe,0.4404,His battery dies,0,No,
55,"Sep 11, 2020 8:23:00 am","Sep 11, 2020 8:33:14 am",Complete,,,,English,,1599826980_5f5b6c24bf2668.23078806,positive,present,5f53cfde4e91947067d2435a,0,She hasn't seen them for a few weeks,0,Perhaps her parents weren't in the house,0,The red team in the sports of soccer,0,The red team must have equalized all four goals,0,He had been working hard for months,-0.1027,Bill received a call that he needs to return to work,0,They are having a part,0,Perhaps the potatoes fell on the floor,0,She wants to swim,0,Perhaps she saw a big sharp inside the beach,0,A bottle of wine,0,Perhaps the neighbor collapsed and died,-0.6908,Belinda is going for a business meeting,0,Perhaps she forgot the keys to her office,0,A new car,0,Perhaps Lucy got an accident with the old car,-0.4767,He went to have his breakfast,0,Perhaps his tea bags fell on the floor,0,He wants to contact his mother,0,Perhaps there was no answer at the other side of the phone,-0.296,No,
56,"Sep 11, 2020 9:00:15 am","Sep 11, 2020 9:13:13 am",Complete,,,,English,,1599829215_5f5b74df965318.19216548,positive,present,5def73f02ae04260076d88f8,0,She hasnt seen them for a few weeks,0,A homeless man dived out of the bushes nearby and threw a cabbage at Sarah,0,They want to win against the Red team at football,0.6249,It began to rain heavily and the match had to be abandonned for safety reasons.,0.4215,He has been working hard for months,-0.1027,The government changes the quarantine policy just prior to Bills return and he loses his job because of it. Bill is now on a permanent holiday,0.04185,Having a dinner party,0.4019,"John loses it. He had had enough of his wifes persistant sarcastic jabs. He knew he wasnt the best in the kitchen, but he was trying dammit. Well this was the last time he thought, as the red mist descended, clouding his vision. When he came to all he could see was blood, his wife's fearful wimpering ringing in his ears.",-0.17556,Swim in the sea,0,She drowns,-0.4939,A bottle of wine,0,She isnt paying attention crossing the street and is hit by a bus,0,Business Meeting,0,"But then she realised that she did not take the change in time zone into account, she's actually an hour late!",0,A new car,0,She crashes it on the way to the dealership ,0,To have his breakfast,0,"He dropped the tea pot, inflicting third degree burns on his foot",0,Let his mother know that he is safe,0.4404,But she doesnt pick up the phone,0,No,
