,session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,reviewed_at_datetime,entered_code,Nationality,Sex,Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,SessionID,valence_condition,means_condition,user_id,material.variable,response,material,variable
2471,5f5ceea94cddcc4fd7cf85d0,5b5f23420085cb0001872849,APPROVED,52:13.4,58:31.1,377.784,25,09:38.4,3833C7F5,United Kingdom,Female,11,"Sep 12, 2020 11:52:14 am","Sep 12, 2020 11:58:27 am",Complete,,,,English,,1599925934_5f5ceeaec570b5.85743875,negative,absent,5b5f23420085cb0001872849,sally_wine.response,A car splashes her.,sally_wine,response
2472,5f5ceeafe585c35079889d0d,5f262b0122a12035d4175b44,APPROVED,52:19.9,06:34.0,854.04,21,09:40.6,3833C7F5,United States,Female,13,"Sep 12, 2020 11:52:22 am","Sep 12, 2020 12:06:30 pm",Complete,,,,English,,1599925942_5f5ceeb60d3031.77222863,negative,absent,5f262b0122a12035d4175b44,sally_wine.response,The argument turns friendly and the neighbor is invited to the dinner.,sally_wine,response
2473,5f5ceedfda1b6250b6346110,5788d88416a091000112be18,APPROVED,53:45.7,16:03.6,1337.892,54,09:42.4,3833C7F5,United Kingdom,Female,17,"Sep 12, 2020 11:53:48 am","Sep 12, 2020 12:16:01 pm",Complete,,,,English,,1599926028_5f5cef0c713891.98085298,negative,absent,5788d88416a091000112be18,sally_wine.response,The neighbour tells her she is pregnant with Sally's husband's baby and they are planning to run away together. With the dog.,sally_wine,response
2474,5f5ceef16240ec51674619ef,5ea9eb06e3ba571520403fc6,APPROVED,53:24.7,13:04.5,1179.788,30,09:44.5,3833C7F5,United Kingdom,Female,14,"Sep 12, 2020 11:53:27 am","Sep 12, 2020 12:13:03 pm",Complete,,,,English,,1599926007_5f5ceef732e456.36342825,negative,absent,5ea9eb06e3ba571520403fc6,sally_wine.response,Her neighbour said sorry and they shared the bottle of wine.,sally_wine,response
2475,5f5cef114e9b77507940c037,55bbf175fdf99b47c7d10a22,APPROVED,53:57.0,04:51.6,654.655,27,09:46.5,3833C7F5,United Kingdom,Male,15,"Sep 12, 2020 11:53:58 am","Sep 12, 2020 12:04:49 pm",Complete,,,,English,,1599926038_5f5cef164d0aa2.44179562,negative,absent,55bbf175fdf99b47c7d10a22,sally_wine.response,"The Police are called, and Sally is arrested for causing a disturbance. She is still in her pyjamas and is swearing at the neighbour as she is led away by the poilice. ",sally_wine,response
2476,5f5cef191c93d2509a59ae3d,5aeaa1e5eb500a00010a21c0,APPROVED,54:01.1,07:11.4,790.307,24,09:48.5,3833C7F5,United States,Male,16,"Sep 12, 2020 11:54:04 am","Sep 12, 2020 12:07:10 pm",Complete,,,,English,,1599926044_5f5cef1c0462c8.87312322,negative,absent,5aeaa1e5eb500a00010a21c0,sally_wine.response,The neighbor threatens Sally with violence and she has to call the police.,sally_wine,response
2477,5f5cef535b5eb4513c1fc793,5e8e3b906f414f0c392eb5b7,APPROVED,55:03.2,16:51.4,1308.143,18,09:50.5,3833C7F5,United Kingdom,Female,19,"Sep 12, 2020 11:55:04 am","Sep 12, 2020 12:16:49 pm",Complete,,,,English,,1599926104_5f5cef58d7f124.37579052,negative,absent,5e8e3b906f414f0c392eb5b7,sally_wine.response,the neighbour offers sally a bottle of wine despite their argument,sally_wine,response
2478,5f5cef59162162508656b173,5f2458749912ad00087e5677,APPROVED,55:05.7,31:07.8,2162.157,59,09:52.8,3833C7F5,United Kingdom,Female,20,"Sep 12, 2020 11:55:09 am","Sep 12, 2020 12:31:05 pm",Complete,,,,English,,1599926108_5f5cef5cdf7109.56196235,negative,absent,5f2458749912ad00087e5677,sally_wine.response,They continue to argue and then neighbour says 'this is ridiculous we have been friends for years.' The neighbour wants to make it up and invites her to have dinner and a bottle of wine at a restaurant.,sally_wine,response
2479,5f5cef62a15e3f50500614aa,5eb6d725d573b55d52905dea,APPROVED,55:21.0,04:11.8,530.799,29,09:55.0,3833C7F5,United Kingdom,Male,21,"Sep 12, 2020 11:55:22 am","Sep 12, 2020 12:04:08 pm",Complete,,,,English,,1599926122_5f5cef6a657751.86655200,negative,absent,5eb6d725d573b55d52905dea,sally_wine.response,The neighbour brandishes a knife and stabs Sally.,sally_wine,response
2480,5f5cef73f0fc870a83507ed1,5de6b966dbc356646feb275b,APPROVED,01:22.1,13:37.0,734.921,29,09:57.0,3833C7F5,United Kingdom,Female,49,"Sep 12, 2020 12:01:26 pm","Sep 12, 2020 12:13:31 pm",Complete,,,,English,,1599926486_5f5cf0d6cac652.06117097,negative,absent,5de6b966dbc356646feb275b,sally_wine.response,the neighbour comes round to apologies for the argument and brings a bottle of wine.,sally_wine,response
2481,5f5cef805c73a34ff0a8773f,5e8fa4b58028052a7880c8ac,APPROVED,55:45.0,20:16.7,1471.797,40,09:59.0,3833C7F5,United Kingdom,Male,24,"Sep 12, 2020 11:55:47 am","Sep 12, 2020 12:20:14 pm",Complete,,,,English,,1599926147_5f5cef83b7a666.87919430,negative,absent,5e8fa4b58028052a7880c8ac,sally_wine.response,The neighbour gave her a bottle of wine,sally_wine,response
2482,5f5cef8e28e7915043b0cfaf,5c1c1e7fdbc4da000164934f,APPROVED,56:04.3,02:57.1,412.773,27,10:01.1,3833C7F5,United Kingdom,Female,22,"Sep 12, 2020 11:56:06 am","Sep 12, 2020 12:02:55 pm",Complete,,,,English,,1599926166_5f5cef964616a2.31053366,negative,absent,5c1c1e7fdbc4da000164934f,sally_wine.response,They have a fight,sally_wine,response
2483,5f5cef9ba15e3f50500614ab,5e9a162fc140d109fe1a4618,APPROVED,56:14.2,09:05.1,770.902,23,10:03.3,3833C7F5,United Kingdom,Male,27,"Sep 12, 2020 11:56:29 am","Sep 12, 2020 12:08:58 pm",Complete,,,,English,,1599926189_5f5cefad9f1d65.29123744,negative,absent,5e9a162fc140d109fe1a4618,sally_wine.response,she goes home forgetting to get any wine,sally_wine,response
2484,5f5cef9f52e427506c38aea2,599180ed9d487e0001ac3b5a,APPROVED,57:13.8,15:45.1,1111.262,48,10:05.0,3833C7F5,United Kingdom,Male,30,"Sep 12, 2020 11:57:16 am","Sep 12, 2020 12:15:41 pm",Complete,,,,English,,1599926236_5f5cefdcc2c299.29718436,negative,absent,599180ed9d487e0001ac3b5a,sally_wine.response,The neighbour gives Sally a bottle of wine.,sally_wine,response
2485,5f5cefc673b82750a763b452,5f1055d8feea71011f2e5777,APPROVED,56:58.8,20:39.3,1420.533,52,10:07.1,3833C7F5,United Kingdom,Male,23,"Sep 12, 2020 11:57:01 am","Sep 12, 2020 12:20:35 pm",Complete,,,,English,,1599926221_5f5cefcdb9dc43.92597980,negative,absent,5f1055d8feea71011f2e5777,sally_wine.response,"When she gets home, Sally finds a bottle of wine under the sink, though for the life of her she can't think when she put it there.",sally_wine,response
2486,5f5cefc826f9005062dfef45,5b0fe699e9270900013c0882,APPROVED,57:01.3,11:28.4,867.163,37,10:08.6,3833C7F5,United Kingdom,Female,29,"Sep 12, 2020 11:57:04 am","Sep 12, 2020 12:11:26 pm",Complete,,,,English,,1599926223_5f5cefcfed1770.29529231,negative,absent,5b0fe699e9270900013c0882,sally_wine.response,a fight ensues with her neighbour and the police are called,sally_wine,response
2487,5f5cefc8d9952550fe8af1aa,5ce1aee8a80ce000014ae0f5,APPROVED,57:02.0,05:54.1,532.094,49,10:10.9,3833C7F5,United Kingdom,Female,26,"Sep 12, 2020 11:57:04 am","Sep 12, 2020 12:05:51 pm",Complete,,,,English,,1599926224_5f5cefd08aa160.68892400,negative,absent,5ce1aee8a80ce000014ae0f5,sally_wine.response,she has a call from an old friend that evening,sally_wine,response
2488,5f5cefdcef8a090b2813f91a,5cd01e707e84a20017fddc02,APPROVED,03:10.2,15:23.3,733.094,63,10:13.2,3833C7F5,United Kingdom,Female,54,"Sep 12, 2020 12:03:13 pm","Sep 12, 2020 12:15:21 pm",Complete,,,,English,,1599926593_5f5cf1413935b8.57220886,negative,absent,5cd01e707e84a20017fddc02,sally_wine.response,They make up after the argument and the neighbour offers Sally a glass of wine. ,sally_wine,response
2489,5f5cefe10fb28e50dcfbb6ca,5eb34cf21cabb113d4fc0f2d,APPROVED,57:24.9,04:00.1,395.268,19,10:15.5,3833C7F5,United Kingdom,Male,25,"Sep 12, 2020 11:57:27 am","Sep 12, 2020 12:03:58 pm",Complete,,,,English,,1599926247_5f5cefe71fac10.95642998,negative,absent,5eb34cf21cabb113d4fc0f2d,sally_wine.response,Bottle of wine falls fresh from the sky into Sally's hands.,sally_wine,response
2490,5f5ceffa9adc850b2a4c8ad2,5f2129c9a6dae44937cfcb99,APPROVED,57:46.1,05:32.9,466.766,30,10:17.2,3833C7F5,United Kingdom,Female,28,"Sep 12, 2020 11:57:49 am","Sep 12, 2020 12:05:30 pm",Complete,,,,English,,1599926269_5f5ceffd292683.91572253,negative,absent,5f2129c9a6dae44937cfcb99,sally_wine.response,The neighbour pulls out a gun,sally_wine,response
2491,5f5cf00447755950260d0cd2,5cc5aacff6ef910019e51ecd,APPROVED,59:07.5,09:59.0,651.502,43,10:19.5,3833C7F5,United Kingdom,Female,38,"Sep 12, 2020 11:59:09 am","Sep 12, 2020 12:09:57 pm",Complete,,,,English,,1599926349_5f5cf04d932af6.04798755,negative,absent,5cc5aacff6ef910019e51ecd,sally_wine.response,the neighbour calls round to apologise and brings a bottle of wine,sally_wine,response
2492,5f5cf01cce878751741a9ab0,5ce50e4054e33d0001189577,APPROVED,58:24.5,09:54.7,690.19,28,10:21.3,3833C7F5,United Kingdom,Female,31,"Sep 12, 2020 11:58:26 am","Sep 12, 2020 12:09:52 pm",Complete,,,,English,,1599926306_5f5cf02240c875.53987029,negative,absent,5ce50e4054e33d0001189577,sally_wine.response,She realises she was wrong and apologises to her neighbour who apologises also.,sally_wine,response
2493,5f5cf025fcfd084fb53cd4bd,5b0d9494e9270900013bd5a5,APPROVED,58:32.6,14:03.4,930.82,31,10:23.6,3833C7F5,United Kingdom,Female,36,"Sep 12, 2020 11:58:34 am","Sep 12, 2020 12:14:01 pm",Complete,,,,English,,1599926314_5f5cf02a787718.17846832,negative,absent,5b0d9494e9270900013bd5a5,sally_wine.response,Sally's neighbour is actually really nice and just gives Sally a bottle of wine.,sally_wine,response
2494,5f5cf026766c6f0b7154d628,5abea1621667e40001d82af2,APPROVED,58:35.4,10:10.9,695.528,36,10:25.9,3833C7F5,United Kingdom,Female,33,"Sep 12, 2020 11:58:37 am","Sep 12, 2020 12:10:09 pm",Complete,,,,English,,1599926317_5f5cf02d237656.59801427,negative,absent,5abea1621667e40001d82af2,sally_wine.response,Her husband came out of the house to defend her. ,sally_wine,response
2495,5f5cf02d2a36a4510728d381,5ef7a49312ad194daa2ecefe,APPROVED,58:40.8,09:03.4,622.6,30,10:28.2,3833C7F5,United Kingdom,Female,35,"Sep 12, 2020 11:58:42 am","Sep 12, 2020 12:09:02 pm",Complete,,,,English,,1599926322_5f5cf0320a6a39.98694024,negative,absent,5ef7a49312ad194daa2ecefe,sally_wine.response,i don't know,sally_wine,response
2496,5f5cf03c2f9ff7503b889485,5c54b2e0cf1cd900018cf6a6,APPROVED,00:19.0,14:37.2,858.162,45,10:30.6,3833C7F5,United Kingdom,Male,42,"Sep 12, 2020 12:00:23 pm","Sep 12, 2020 12:14:33 pm",Complete,,,,English,,1599926423_5f5cf097943926.71390799,negative,absent,5c54b2e0cf1cd900018cf6a6,sally_wine.response,Sally throws her meal over the garden fence into her neighbours back garden,sally_wine,response
2497,5f5cf050fff4124ff943d364,5e5e7e81381c27000b1e9cba,APPROVED,59:18.2,06:39.6,441.39,32,10:32.7,3833C7F5,United Kingdom,Female,37,"Sep 12, 2020 11:59:22 am","Sep 12, 2020 12:06:36 pm",Complete,,,,English,,1599926361_5f5cf059e20770.28168041,negative,absent,5e5e7e81381c27000b1e9cba,sally_wine.response,She could not get her wine. ,sally_wine,response
2498,5f5cf05d30ec6f514093c7fc,5c9139d85c6c0200156977e6,APPROVED,59:29.1,06:08.6,399.515,28,10:34.7,3833C7F5,United Kingdom,Female,40,"Sep 12, 2020 11:59:30 am","Sep 12, 2020 12:06:06 pm",Complete,,,,English,,1599926370_5f5cf062a97043.73156947,negative,absent,5c9139d85c6c0200156977e6,sally_wine.response,The neighbour accuses her of stealing her post.,sally_wine,response
2499,5f5cf06c0fb28e51890f9407,5f11bad6f7955b06f00148ff,APPROVED,00:48.5,19:47.6,1139.149,61,10:36.7,3833C7F5,United Kingdom,Female,47,"Sep 12, 2020 12:01:36 pm","Sep 12, 2020 12:19:45 pm",Complete,,,,English,,1599926496_5f5cf0e0265591.22259518,negative,absent,5f11bad6f7955b06f00148ff,sally_wine.response,Sally has an unexpeced visitor who has bought a bottle of wine.and chocolates.,sally_wine,response
2500,5f5cf06ed56e315077da79a4,5ee6208d05de7603946ebf53,APPROVED,59:47.2,07:44.2,476.964,18,10:38.6,3833C7F5,United Kingdom,Male,39,"Sep 12, 2020 11:59:48 am","Sep 12, 2020 12:07:43 pm",Complete,,,,English,,1599926388_5f5cf0747acf18.31058727,negative,absent,5ee6208d05de7603946ebf53,sally_wine.response,She got struck by lightening on the walk home,sally_wine,response
2501,5f5cf06ff0fc870ad60e2f61,5f0daa621b71130009e9b969,APPROVED,59:49.6,06:08.0,378.364,48,10:40.7,3833C7F5,United Kingdom,Female,41,"Sep 12, 2020 11:59:51 am","Sep 12, 2020 12:06:05 pm",Complete,,,,English,,1599926391_5f5cf077774ff2.12118617,negative,absent,5f0daa621b71130009e9b969,sally_wine.response,She has lost her keys,sally_wine,response
2502,5f5cf08fd39af550d0f22342,5c3cb9759883d4000141f800,APPROVED,00:20.4,30:51.7,1831.238,49,10:42.4,3833C7F5,United Kingdom,Male,44,"Sep 12, 2020 12:00:23 pm","Sep 12, 2020 12:30:47 pm",Complete,,,,English,,1599926423_5f5cf097272801.33303798,negative,absent,5c3cb9759883d4000141f800,sally_wine.response,Sally goes home and went straight to bed.,sally_wine,response
2503,5f5cf09fef2d8e5006cb9e4e,5f3d23fbe324bf0387ebc78a,APPROVED,00:35.9,11:16.2,640.31,25,10:44.5,3833C7F5,United Kingdom,Female,48,"Sep 12, 2020 12:00:40 pm","Sep 12, 2020 12:10:52 pm",Complete,,,,English,,1599926440_5f5cf0a8b1c4d4.61730653,negative,absent,5f3d23fbe324bf0387ebc78a,sally_wine.response,"The neighbour is angry the shop is closed, as they also wanted wine with dinner. This anger caused the argument with Sally. ",sally_wine,response
2504,5f5cf0b7b79c5f0b9cc58fa6,5bfc0eb58422770001d9b668,APPROVED,00:55.4,13:41.0,765.554,36,10:46.9,3833C7F5,United Kingdom,Female,43,"Sep 12, 2020 12:00:59 pm","Sep 12, 2020 12:13:33 pm",Complete,,,,English,,1599926459_5f5cf0bbcf2df8.41541557,negative,absent,5bfc0eb58422770001d9b668,sally_wine.response,the neighbour invites her in for dinner and wine,sally_wine,response
2505,5f5cf0bba5d808500c567e92,5f0e22f2f5e4e1139be7ae38,APPROVED,02:49.4,15:13.9,744.449,27,10:48.9,3833C7F5,United Kingdom,Male,53,"Sep 12, 2020 12:02:54 pm","Sep 12, 2020 12:15:11 pm",Complete,,,,English,,1599926574_5f5cf12eb310c4.09212717,negative,absent,5f0e22f2f5e4e1139be7ae38,sally_wine.response,The neighbour lashes out and hits Sally ,sally_wine,response
2506,5f5cf0c76a1f025189b58a99,5ea33c4876aac42ade7bee42,APPROVED,01:13.7,09:47.8,514.147,39,10:51.1,3833C7F5,United Kingdom,Male,45,"Sep 12, 2020 12:01:15 pm","Sep 12, 2020 12:09:46 pm",Complete,,,,English,,1599926475_5f5cf0cb7bfa08.86950173,negative,absent,5ea33c4876aac42ade7bee42,sally_wine.response,Sally scratches her neighbour's car.,sally_wine,response
2507,5f5cf0d3efcdae500e1e7cbe,5a86e1a4eea3d300016e7981,APPROVED,01:28.3,11:03.6,575.25,42,10:53.0,3833C7F5,United Kingdom,Female,46,"Sep 12, 2020 12:01:29 pm","Sep 12, 2020 12:10:59 pm",Complete,,,,English,,1599926489_5f5cf0d9d4f5d0.14906376,negative,absent,5a86e1a4eea3d300016e7981,sally_wine.response,She walks to the pub instead and meets an old school friend who she hasn't seen for ages ,sally_wine,response
2508,5f5cf0dd477f96507297cf9b,5cfa1a744ccbd50001535ef2,APPROVED,01:33.3,24:34.8,1381.499,50,10:55.3,3833C7F5,United Kingdom,Female,55,"Sep 12, 2020 12:04:47 pm","Sep 12, 2020 12:24:31 pm",Complete,,,,English,,1599926687_5f5cf19fd80356.34987923,negative,absent,5cfa1a744ccbd50001535ef2,sally_wine.response,Her neighbour tells Sally about AA meetings and Sally agrees to go.,sally_wine,response
2509,5f5cf0f035193650c9abf9ab,5efa601eae7659158ead1753,APPROVED,01:58.0,11:48.2,590.204,32,10:57.3,3833C7F5,United Kingdom,Female,50,"Sep 12, 2020 12:02:02 pm","Sep 12, 2020 12:11:42 pm",Complete,,,,English,,1599926522_5f5cf0fa54efc4.33683768,negative,absent,5efa601eae7659158ead1753,sally_wine.response,They apologise to one another and the neighbour gives her a bottle of wine.,sally_wine,response
2510,5f5cf0f89f8bd9500d980401,5f502f77b2c26c1a4d6a7e59,APPROVED,02:03.6,31:27.4,1763.798,22,10:59.4,3833C7F5,United Kingdom,Male,57,"Sep 12, 2020 12:22:19 pm","Sep 12, 2020 12:31:23 pm",Complete,,,,English,,1599927739_5f5cf5bb180015.22074497,negative,absent,5f502f77b2c26c1a4d6a7e59,sally_wine.response,The neighbour gives her a bottle of wine because they realised they were in the wrong,sally_wine,response
2511,5f5cf1077790915056f42194,58c565298a3f870001c0e70d,APPROVED,04:51.6,24:20.1,1168.481,31,11:01.2,3833C7F5,United Kingdom,Male,56,"Sep 12, 2020 12:04:57 pm","Sep 12, 2020 12:24:12 pm",Complete,,,,English,,1599926697_5f5cf1a94be453.92436914,negative,absent,58c565298a3f870001c0e70d,sally_wine.response,She offers to buy the wine off her neighbour,sally_wine,response
2512,5f5cf11c4848f650e9fd2c7b,5f31a239e7ed2f09f2b4a4ef,APPROVED,02:41.9,17:46.5,904.644,27,11:03.4,3833C7F5,United Kingdom,Male,51,"Sep 12, 2020 12:02:44 pm","Sep 12, 2020 12:17:44 pm",Complete,,,,English,,1599926564_5f5cf124834a10.92864564,negative,absent,5f31a239e7ed2f09f2b4a4ef,sally_wine.response,"sally is so wound up and annoyed by the argument with her neighbour, she trips over and sprains her foot",sally_wine,response
2513,5f5cf11ede3d5450b94bd1ed,5c8a616f692c6100013c845d,APPROVED,02:44.7,11:33.9,529.182,23,11:05.6,3833C7F5,United Kingdom,Female,52,"Sep 12, 2020 12:02:47 pm","Sep 12, 2020 12:11:30 pm",Complete,,,,English,,1599926567_5f5cf127299f63.52774819,negative,absent,5c8a616f692c6100013c845d,sally_wine.response,The neighbors end up making friends and the neighbor gives sally some wine.,sally_wine,response
2514,5f5d2b5c47755956e9649433,5dbd96bc80dbee2c71a8c9d6,APPROVED,11:08.7,23:19.4,730.744,23,26:22.6,3833C7F5,United Kingdom,Female,58,"Sep 12, 2020 4:11:10 pm","Sep 12, 2020 4:23:17 pm",Complete,,,,English,,1599941470_5f5d2b5e404ad8.56874843,negative,absent,5dbd96bc80dbee2c71a8c9d6,sally_wine.response,One of Sally's friends comes round with a bottle of wine ,sally_wine,response
2515,5f5d2b5d52e4275680669a25,5f483cffdd72112f1e5ef612,APPROVED,11:30.3,30:08.2,1117.876,24,37:28.7,3833C7F5,United States,Female,59,"Sep 12, 2020 4:11:31 pm","Sep 12, 2020 4:30:05 pm",Complete,,,,English,,1599941491_5f5d2b73b86f70.59000072,negative,absent,5f483cffdd72112f1e5ef612,sally_wine.response,"The shop owner is actually Sally's neighbor, Sally argues that he should be in the shop right now instead of making people find another place to go.",sally_wine,response
2516,5f5d2b5e40d99b56d75ddb03,5eeaff28cf5da71d691ef212,APPROVED,11:10.4,40:52.7,1782.304,21,45:09.2,3833C7F5,United States,Male,60,"Sep 12, 2020 4:11:13 pm","Sep 12, 2020 4:40:50 pm",Complete,,,,English,,1599941473_5f5d2b613f05f7.02520687,negative,absent,5eeaff28cf5da71d691ef212,sally_wine.response,"As Sally and her nieghbour are arguing, they aren't looking where they are going and walk out in the middle of the street. A car comes racing by and almost hits Sally. ",sally_wine,response
2517,5f5b8c4646d1422d8914c71f,5ee0f94d12ce930c1ab1d574,APPROVED,40:09.2,47:04.2,415.029,31,40:00.8,510FA8B2,Ireland,Female,4,"Sep 11, 2020 10:40:11 am","Sep 11, 2020 10:47:02 am",Complete,,,,English,,1599835211_5f5b8c4b0853e1.69449016,positive,absent,5ee0f94d12ce930c1ab1d574,sally_wine.response,her neighbour askes her round for a drink ,sally_wine,response
2518,5f5b8c47be18672e38687421,5f52c34dbc9a931b2df43460,APPROVED,40:13.9,04:35.5,1461.618,25,40:02.9,510FA8B2,United States,Female,6,"Sep 11, 2020 10:41:46 am","Sep 11, 2020 11:04:21 am",Complete,,,,English,,1599835306_5f5b8caa0ff628.24387887,positive,absent,5f52c34dbc9a931b2df43460,sally_wine.response,The corner-shop near her house was shut,sally_wine,response
2519,5f5b8c4c46c58b2e9ac2aab0,5e5930b7b2b1bf13a2dcc74a,APPROVED,40:20.9,45:49.7,328.741,30,40:04.7,510FA8B2,United Kingdom,Female,3,"Sep 11, 2020 10:40:23 am","Sep 11, 2020 10:45:47 am",Complete,,,,English,,1599835223_5f5b8c5715e730.51611116,positive,absent,5e5930b7b2b1bf13a2dcc74a,sally_wine.response,The neighbour told her that they had a bottle of wine that Sally could take,sally_wine,response
2520,5f5b8c78de3d542e1caae208,5de3d947e0a5173e4005da88,APPROVED,41:01.3,47:44.7,403.385,24,40:06.7,510FA8B2,United Kingdom,Female,5,"Sep 11, 2020 10:41:03 am","Sep 11, 2020 10:47:42 am",Complete,,,,English,,1599835263_5f5b8c7f4f7cb3.62405661,positive,absent,5de3d947e0a5173e4005da88,sally_wine.response,The neighbour gives her a bottle of wine. ,sally_wine,response
2521,5f5b8d33f7a8c72f233875f6,5e417093c3444f000ac9cb1e,APPROVED,44:10.1,09:58.2,1548.06,33,40:08.6,510FA8B2,United Kingdom,Male,7,"Sep 11, 2020 10:44:11 am","Sep 11, 2020 11:09:56 am",Complete,,,,English,,1599835451_5f5b8d3bdda956.75964770,positive,absent,5e417093c3444f000ac9cb1e,sally_wine.response,She finds a bottle of wine at home,sally_wine,response
2522,5f5b8d91d39af52e8a670acd,5adf2a17c2b5db0001d8dc29,APPROVED,45:42.5,04:28.9,1126.389,44,40:10.6,510FA8B2,United Kingdom,Female,8,"Sep 11, 2020 10:45:44 am","Sep 11, 2020 11:04:26 am",Complete,,,,English,,1599835544_5f5b8d98ba73c9.26206518,positive,absent,5adf2a17c2b5db0001d8dc29,sally_wine.response,They discover they grew up round the corner from each other,sally_wine,response
2523,5f5b8dd0f7a8c72e7f3b15bc,5f310877a901af046cd5f569,APPROVED,46:44.7,29:46.5,2581.765,27,40:12.5,510FA8B2,United Kingdom,Male,11,"Sep 11, 2020 10:46:49 am","Sep 11, 2020 11:29:45 am",Complete,,,,English,,1599835609_5f5b8dd9408a59.58234306,positive,absent,5f310877a901af046cd5f569,sally_wine.response,"During the conversation Sally offhandedly mentions being unable to get any wine. As the pair get to their houses, the neighbour tells Sally to wait where she is, and they disappear into their house, and after a few minutes they reappear with a bottle of wine for her. ",sally_wine,response
2524,5f5b8dd12700562db3ad90b5,5e21d4156ebb72000df49f65,APPROVED,46:43.3,53:07.3,383.994,27,40:14.5,510FA8B2,United Kingdom,Female,9,"Sep 11, 2020 10:46:44 am","Sep 11, 2020 10:53:05 am",Complete,,,,English,,1599835604_5f5b8dd4d91a06.47265871,positive,absent,5e21d4156ebb72000df49f65,sally_wine.response,the neighbour offers her a bottle of wine,sally_wine,response
2525,5f5b8de0a340222dc59007d4,5ef21a978041c001e2b10a9b,APPROVED,46:58.9,56:25.5,566.61,25,40:16.3,510FA8B2,United Kingdom,Female,13,"Sep 11, 2020 10:47:00 am","Sep 11, 2020 10:56:23 am",Complete,,,,English,,1599835620_5f5b8de432b7c9.10347755,positive,absent,5ef21a978041c001e2b10a9b,sally_wine.response,A stray cat runs up to Sally for a head scratch.,sally_wine,response
2526,5f5b8de5f7e8a70cc8472b64,5edf196f0ad20d1c592b6f29,APPROVED,47:01.5,57:37.9,636.406,46,40:18.3,510FA8B2,United Kingdom,Male,12,"Sep 11, 2020 10:47:04 am","Sep 11, 2020 10:57:36 am",Complete,,,,English,,1599835624_5f5b8de8b80132.51811587,positive,absent,5edf196f0ad20d1c592b6f29,sally_wine.response,The neighbour gives her wine,sally_wine,response
2527,5f5b8de78f94512e048f062f,5e6b9983d4948e1491e34553,APPROVED,47:03.8,59:52.7,768.971,21,40:20.3,510FA8B2,United Kingdom,Male,20,"Sep 11, 2020 10:47:05 am","Sep 11, 2020 10:59:51 am",Complete,,,,English,,1599835625_5f5b8de9b0b720.78518854,positive,absent,5e6b9983d4948e1491e34553,sally_wine.response,Her neighbour offered her a bottle of wine,sally_wine,response
2528,5f5b8dff46102f2dad99bafe,5d45e3bdf1d31800163cf999,APPROVED,47:30.2,11:12.3,1422.142,20,40:22.1,510FA8B2,United Kingdom,Female,10,"Sep 11, 2020 10:47:31 am","Sep 11, 2020 11:11:09 am",Complete,,,,English,,1599835651_5f5b8e03935e51.18482482,positive,absent,5d45e3bdf1d31800163cf999,sally_wine.response,The neighbour accidentally bought two bottles of wine instead of one and has one to spare for Sally,sally_wine,response
2529,5f5b8e17b4ff950c45d4965b,5f062682437e3d15508d5341,APPROVED,48:10.3,13:07.4,1497.049,65,40:23.9,510FA8B2,United Kingdom,Male,15,"Sep 11, 2020 10:48:13 am","Sep 11, 2020 11:13:03 am",Complete,,,,English,,1599835693_5f5b8e2d7a9876.23815515,positive,absent,5f062682437e3d15508d5341,sally_wine.response,Her neighbour gives her or offers to sell her a bottle of wine of their own. ,sally_wine,response
2530,5f5b8e19a009212e6239e96a,5dc0b5fc0016bb061eaec90c,APPROVED,48:30.1,18:51.8,1821.689,35,40:25.9,510FA8B2,United Kingdom,Female,14,"Sep 11, 2020 10:48:35 am","Sep 11, 2020 11:18:39 am",Complete,,,,English,,1599835715_5f5b8e43bd5423.35178617,positive,absent,5dc0b5fc0016bb061eaec90c,sally_wine.response,"It turns out, Sally has a lot in common with her neighbour. They swap numbers, arrange   outings and they become best friends. ",sally_wine,response
2531,5f5b8e246943f02d822badcb,5e6590b83b1ae1317a3230a9,APPROVED,48:18.5,02:10.2,831.655,19,40:27.6,510FA8B2,United Kingdom,Female,17,"Sep 11, 2020 10:48:20 am","Sep 11, 2020 11:02:07 am",Complete,,,,English,,1599835700_5f5b8e34af5893.34485354,positive,absent,5e6590b83b1ae1317a3230a9,sally_wine.response,her neighbour had a heart attack on the walk home,sally_wine,response
2532,5f5b8e25fff4122e2d4f6e89,5f3db7144e27441d7f9f3ec0,APPROVED,51:58.4,28:04.8,2166.458,25,40:29.6,510FA8B2,United Kingdom,Female,33,"Sep 11, 2020 10:52:00 am","Sep 11, 2020 11:28:03 am",Complete,,,,English,,1599835920_5f5b8f104e3832.76294256,positive,absent,5f3db7144e27441d7f9f3ec0,sally_wine.response,"As they talk, they realise there are lots of things that they have in common. Sally's neighbour joins Sally for dinner and they soon realise that they are, in fact, long-lost cousins. ",sally_wine,response
2533,5f5b8e273b10e42dd267df3f,579ccf9ebaec1b0001698960,APPROVED,48:07.5,03:52.0,944.555,39,40:31.7,510FA8B2,United Kingdom,Female,16,"Sep 11, 2020 10:48:10 am","Sep 11, 2020 11:03:44 am",Complete,,,,English,,1599835690_5f5b8e2a282ba3.19552726,positive,absent,579ccf9ebaec1b0001698960,sally_wine.response,"The neighbour reveals that s/he owns a vineyard, and offers Sally a free case of wine.",sally_wine,response
